aa: aa
follow: follow
foreign: foreign
formation: formation
formulation: formulation
found: found
free: free
frequently: frequently
fresh: fresh
full: full
fume: fume
gain: gain
gear: geared
generally: generally
give: gave given
globe: globe
go: go
good: good
grade: grading
graph: graph
grind: grinding
guideline: guideline
hand: hand
handbook: handbook
hardness: hardness
health: health
heat: heat
hence: hence
high: high higher highest
highly: highly
history: history
hob: hob
home: home
homogeneity: homogeneity
however: however
hydration: hydration
important: important
improve: improve
include: include
increase: increase increasing
index: indexing
indigenous: indigenous
influence: influence
inside: inside
institute: institute
intend: intended
intensive: intensive
interest: interest
international: international
introduction: introduction
investigate: investigate
investigation: investigation
issue: issue
jersey: jersey
job: job
jordan: jordan
journal: journal
laboratory: laboratory
least: least
left: left
library: library
license: license licensed
light: light
lightweight: lightweight
like: like
limited: limited
line: line
literature: literature
load: load
locally: locally
login: login
long: long
low: lower
machine: machine
make: made
manuscript: manuscript
mass: mass
material: material
matrix: matrix
measure: measured
mechanical: mechanical
menu: menu
metal: metal
method: method
mi: mi
micron: micron
mill: milled
mineral: mineral
mix: mix
mixed: mixed
mixture: mixture
model: model
modify: modify
modulus: modulus
moreover: moreover
mortar: mortar
mould: mould
natural: natural
need: need
net: net
new: new
news: news
nickel: nickel
note: noted
number: number
octagon: octagon
often: often
one: one
open: open
optimal: optimal
order: order
ordinary: ordinary
organic: organic
overall: overall
oxide: oxide
paper: paper
parameter: parameter
partial: partial
particle: particle
paste: paste
peak: peak
percentage: percentage
performance: performance
periwinkle: periwinkle
permeability: permeability
piece: piece
policy: policy
possibility: possibility
post: post
potential: potential
pozzolanic: pozzolanic
predominantly: predominantly
presence: presence
present: present
preservation: preservation
prime: prime
prior: prior
privacy: privacy
procedure: procedure
process: process
produce: produce produced
production: production
promising: promising
proofread: proofreading
proper: proper
pst: pst
psych: psych
publication: publication
pure: pure
quality: quality
quantity: quantity
question: question
rarely: rarely
rate: rate
ratio: ratio
reactive: reactive
reactivity: reactivity
receive: receive
recommend: recommend
recommendation: recommendation
reduce: reduce reduced
reference: reference
reinforcement: reinforcement
related: related
reliable: reliable
replacement: replacement
research: research
reserve: reserved
resistance: resistance
resistant: resistant
respect: respect
respectively: respectively
result: result
retraction: retraction
sample: sample
sar: sar
save: saving
science: science
scientific: scientific
scope: scope
see: seen
select: select
sequence: sequence
service: service
set: set
several: several
share: share
shell: shell
show: show showing
shrinkage: shrinkage
sieve: sieve
significant: significant
silica: silica
silicon: silicon
similarly: similarly
simple: simple
size: size sizes
slump: slump
small: smaller
soft: soft
sound: sound
special: special
specific: specific
specimen: specimen
spectrometer: spectrometer
spectrum: spectrum
standard: standard
state: stated
statement: statement
steadily: steadily
strength: strength
stress: stress
structural: structural
structure: structure
study: studied study
subject: subject
submit: submit
subscription: subscription
suitable: suitable
suite: suite
sulphate: sulphate
sulphur: sulphur
superior: superior
surface: surface
synthetic: synthetic
system: system
table: table
tag: tagged
tall: tall
target: target
temperature: temperature
tensile: tensile
tension: tension
test: test testing
thereby: thereby
therefore: therefore
thermal: thermal
thorough: thorough
though: though
three: three
thus: thus
ti: ti
time: time
top: top
translation: translation
trend: trend
type: type
unavoidable: unavoidable
unchanged: unchanged
undersize: undersize
uniform: uniform
unit: unit
universal: universal
us: us
usage: usage
use: use used
value: value
variation: variation
various: various
vital: vital
void: void
volume: volume
ward: ward
waste: waste
water: water
way: way
weak: weak
weight: weight
well: well
wet: wet
widely: widely
without: without
work: work
workability: workability
would: would
ym: ym
